"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"014150","fBiz00000259350000000035","神奈川県","相模原市中央区","ファミリーマート相模原マルハン店","ファミリーマートサガミハラマルハンテン","⑩ コンビニエンスストア","コンビニエンスストア","神奈川県相模原市中央区田名3449-1","",35.561099,139.339123,"0427-60-6030","株式会社マルハンダイニング","4010601035910","東京都江東区深川2-8-19","","","","","","","届出","",""
"014150","fBiz00000260640000000068","神奈川県","相模原市中央区","MIRAfitness 相模原田名店","ミラフィットネス　サガミハラタナテン","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","神奈川県相模原市中央区田名4459-1","",35.552659,139.339262,"","株式会社aprecio","9010401089012","東京都中央区日本橋3-15-8　アミノ酸会館ビル7階","","","","","","","届出","",""
"014150","fBiz00000263570000000730","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000732","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000733","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000734","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000735","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000736","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000737","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000738","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263570000000786","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","食料品等販売業","","","","","","株式会社 ナムコ","4011601005069","東京都練馬区豊玉南１丁目4番2号","","","","","","","届出","",""
"014150","fBiz00000263790000000001","神奈川県","相模原市中央区","北海道ラーメンとカレーすずやキッチンカー","ホッカイドウラーメントスズヤキッチンカー","① 飲食店営業","","神奈川県相模原市中央区並木１－７","",35.559903,139.381340,"0120-68-7953","株式会社手塚企画","4021001057247","神奈川県相模原市中央区星が丘1-22-5　レジデンス青葉203","03-001-0227",2021/06/04,2021/06/04,2021/06/04,2026/06/03,"","許可","無し",""
"014150","fBiz00000264660000000001","神奈川県","相模原市中央区","Ｔａｋｅｏｕｔはっちゃんち ","テイクアウトハッチャンチ","㉕ そうざい製造業","","神奈川県相模原市中央区富士見５－２－１２","サンロードビル１Ｆ",35.566739,139.376123,"042-711-7353","株式会社アニメイト","3021001017185","神奈川県相模原市中央区横山２－３－８","03-032-0003",2021/06/03,2021/06/03,2021/06/03,2027/06/02,"","許可","なし",""
"014150","fBiz00000264770000000001","神奈川県","相模原市中央区","Ｆｕｎｎｙ‘ｓ　ｋｉｔｃｈｅｎ","ファニーズ　キッチン","① 飲食店営業","","神奈川県相模原市緑区下九沢１５４－３","下九沢団地",35.568923,139.350917,"","三浦知子","","神奈川県相模原市緑区下九沢１５４－３","03-001-0231",2021/06/04,2021/06/04,2021/06/04,2026/06/03,"","許可","なし",""
"014150","fBiz00000272470000000163","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","コーヒーショップ","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000272470000000298","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","コーヒーショップ","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000274920000000001","神奈川県","相模原市中央区","株式会社オギノパン","カブシキガイシャオギノパン","③ 乳類販売業","","神奈川県相模原市緑区長竹２８４１","",35.554030,139.261701,"042-780-8121","株式会社オギノパン","6021001016250","神奈川県相模原市緑区長竹２８４１","","","","","","","届出","",""
"014150","fBiz00000275140000000001","神奈川県","相模原市中央区","","","⑦ 野菜果物販売業","野菜果物販売業（自動車営業）","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000275370000000001","神奈川県","相模原市中央区","","","㉖ 集団給食施設","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000280990000000016","神奈川県","相模原市中央区","イリーゼ相模大野","イリーゼサガミオオノ","① 飲食店営業","有料老人ホームの給食","神奈川県相模原市南区上鶴間本町7－4－23","",35.528688,139.447845,"042-701-0673","ＨＩＴＯＷＡフードサービス株式会社","2010001096448","東京都港区港南二丁目15番3号","第03-001-0924号",2022/03/11,2022/03/11,2022/03/11,2029/03/26,"","許可","無",""
"014150","fBiz00000280990000000056","神奈川県","相模原市中央区","イリーゼ橋本中央","イリーゼハシモトチュウオウ","① 飲食店営業","有料老人ホームの給食","神奈川県相模原市中央区南橋本2-11-16","",35.582053,139.351117,"042-700-8083","ＨＩＴＯＷＡフードサービス株式会社","2010001096448","東京都港区港南二丁目15番3号","第04-001-0957号",2023/03/31,2023/03/31,2023/03/31,2030/04/24,"","許可","",""
"014150","fBiz00000281990000000007","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000287320000000473","神奈川県","相模原市中央区","居楽屋　笑笑","イラクヤ　ワラワラ","① 飲食店営業","居酒屋","神奈川県相模原市緑区橋本三丁目17番3号","　マイランド　3階",35.595189,139.346696,"042-771-9788","株式会社モンテローザフーズ","2011101077486","東京都新宿区歌舞伎町一丁目２１番１号","第05-001-0603号",2023/11/02,2023/11/02,2023/11/02,2030/11/07,"","許可","",""
"014150","fBiz00000289700000000004","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000289700000000022","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000293570000000008","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　セレオ相模原店","カブシキガイシャ　ギンザコージーコーナー　セレオサガミハラテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区相模原1-1-3","セレオ相模原 3F",35.581058,139.371030,"042-730-3330","","","","","","","","","","届出","",""
"014150","fBiz00000404520000000002","神奈川県","相模原市中央区","","","⑨ 通信販売・訪問販売による販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000404520000000002","神奈川県","相模原市中央区","","","㉓ 卵選別包装業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000293570000000016","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　相模大野ステーションスクエア店","カブシキガイシャ　ギンザコージーコーナー　サガミオオノステーションスクエアテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区相模大野3-8-1","小田急相模大野ステーションスクエアB館3F",35.531251,139.436716,"042-767-1157","","","","","","","","","","届出","",""
"014150","fBiz00000293570000000082","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　淵野辺店","カブシキガイシャ　ギンザコージーコーナー　フチノベテン","⑪ 菓子製造業","販売店舗","神奈川県相模原市中央区淵野辺4-16-36","",35.568430,139.395016,"042-750-8660","","","","05-003-0057",2024/01/29,2024/01/29,2024/01/29,2031/03/30,"","許可","無し",""
"014150","fBiz00000293570000000082","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　淵野辺店","カブシキガイシャ　ギンザコージーコーナー　フチノベテン","⑬ その他の食料・飲料販売業","販売店舗","神奈川県相模原市中央区淵野辺4-16-36","",35.568430,139.395016,"042-750-8660","","","","","","","","","","届出","",""
"014150","fBiz00000293570000000086","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　イトーヨーカドー古淵店","カブシキガイシャ　ギンザコージーコーナー　イトーヨーカドーコブチテン","⑪ 菓子製造業","販売店舗","神奈川県相模原市南区古淵3-13-33","イトーヨーカドー古淵1F",35.552914,139.418486,"042-707-8637","","","","03-003-0082",2022/03/15,2022/03/15,2022/03/15,2029/03/24,"","許可","なし",""
"014150","fBiz00000293570000000086","神奈川県","相模原市中央区","株式会社　銀座コージーコーナー　イトーヨーカドー古淵店","カブシキガイシャ　ギンザコージーコーナー　イトーヨーカドーコブチテン","⑬ その他の食料・飲料販売業","販売店舗","神奈川県相模原市南区古淵3-13-33","イトーヨーカドー古淵１F",35.552914,139.418486,"042-707-8637","","","","","","","","","","届出","",""
"014150","fBiz00000293950000000142","神奈川県","相模原市中央区","","","㉖ 集団給食施設","介護事業（認知症対応型共同生活介護）","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000293950000000143","神奈川県","相模原市中央区","","","㉖ 集団給食施設","介護事業（小規模多機能型居宅介護）","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000299430000000001","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000301920000000065","神奈川県","相模原市中央区","ジョナサン 相模原古淵店","ジョナサンサガミハラコブチテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区古淵２－１５－１７","",35.555607,139.418543,"042-769-8417","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000591","神奈川県","相模原市中央区","ジョナサン　相模原若松店","ジョナサンサガミハラワカマツテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区若松２丁目２１－３９","",35.541808,139.429008,"042-767-3220","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000657","神奈川県","相模原市中央区","バーミヤン　小田急相模原駅前店","バーミヤンオダキュウサガミハラエキマエテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区松が枝町２１－１２","",35.515442,139.423191,"042-767-4105","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000775","神奈川県","相模原市中央区","バーミヤン　麻溝台店","バーミヤンアサミゾダイテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区麻溝台１丁目５－１","",35.537330,139.401139,"042-765-7591","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000800","神奈川県","相模原市中央区","しゃぶ葉　相模大野駅北口店","シャブヨウサガミオオノエキキタグチテン","① 飲食店営業","レストラン","神奈川県相模原市南区相模大野２丁目２２－１６","",35.534650,139.436790,"042-765-7277","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","05-001-0621",2023/11/08,2023/11/08,2023/11/08,2030/11/19,"","許可","",""
"014150","fBiz00000301920000000800","神奈川県","相模原市中央区","しゃぶ葉　相模大野駅北口店","シャブヨウサガミオオノエキキタグチテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区相模大野２丁目２２－１６","",35.534650,139.436790,"042-765-7277","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000838","神奈川県","相模原市中央区","夢庵　淵野辺店","ユメアンフチノベテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区淵野辺本町３丁目１番３号","",35.570789,139.402751,"042-704-3608","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000874","神奈川県","相模原市中央区","バーミヤン　東橋本店","バーミヤンヒガシハシモトテン","① 飲食店営業","レストラン","神奈川県相模原市緑区東橋本１丁目３－１","",35.590356,139.356375,"042-775-7207","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","05-001-0303",2023/07/18,2023/07/18,2023/07/18,2029/07/27,"","許可","",""
"014150","fBiz00000301920000000874","神奈川県","相模原市中央区","バーミヤン　東橋本店","バーミヤンヒガシハシモトテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区東橋本１丁目３－１","",35.590356,139.356375,"042-775-7207","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000931","神奈川県","相模原市中央区","ガスト　相模原下九沢店","ガストサガミハラシモクザワテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区下九沢１４８０番７","",35.575667,139.337599,"042-760-7239","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000000961","神奈川県","相模原市中央区","グラッチェガーデンズ　津久井城山店","グラッチェガーデンズツクイシロヤマテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区久保沢１丁目４－１６","",35.597031,139.302778,"042-783-5227","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000404520000000002","神奈川県","相模原市中央区","","","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000301920000001057","神奈川県","相模原市中央区","ステーキガスト　相模原店","ステーキガストサガミハラテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区矢部１丁目１４－５","",35.575562,139.378920,"042-769-7252","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001103","神奈川県","相模原市中央区","しゃぶ葉　橋本相原店","シャブヨウハシモトアイハラテン","① 飲食店営業","レストラン","神奈川県相模原市緑区橋本５丁目５０－１","",35.600188,139.346280,"042-770-7040","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","第05-001-0147号",2023/05/18,2023/05/18,2023/05/18,2030/05/26,"","許可","無し",""
"014150","fBiz00000301920000001103","神奈川県","相模原市中央区","しゃぶ葉　橋本相原店","シャブヨウハシモトアイハラテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区橋本５丁目５０－１","",35.600188,139.346280,"042-770-7040","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001410","神奈川県","相模原市中央区","しゃぶ葉 相模原田名店","シャブヨウサガミハラタナテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区田名４８２９－１","",35.550698,139.336011,"042-760-7082","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001443","神奈川県","相模原市中央区","ガスト 相模原店","ガストサガミハラテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区相生１丁目５－６","",35.566088,139.388204,"042-769-7073","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001542","神奈川県","相模原市中央区","ガスト　相模大野駅前店","ガストサガミオオノエキマエテン","① 飲食店営業","レストラン","神奈川県相模原市南区相模大野７丁目８－１０","大塚ビル",35.531093,139.438455,"042-767-5654","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","第05-001-0259号",2023/06/29,2023/06/29,2023/06/29,2030/07/11,"","許可","無",""
"014150","fBiz00000301920000001542","神奈川県","相模原市中央区","ガスト　相模大野駅前店","ガストサガミオオノエキマエテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区相模大野７丁目８－１０","大塚ビル",35.531093,139.438455,"042-767-5654","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001550","神奈川県","相模原市中央区","ガスト 相模湖店","ガストサガミコテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区与瀬２８０","",35.612912,139.193475,"042-683-7003","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001556","神奈川県","相模原市中央区","から好し 西橋本店","カラヨシニシハシモトテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区西橋本３丁目１２－１","",35.589437,139.334921,"042-700-0625","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001563","神奈川県","相模原市中央区","ガスト 相模原南台店","ガストサガミハラミナミダイテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区南台１丁目１－３","",35.524536,139.425643,"042-765-7073","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001567","神奈川県","相模原市中央区","夢庵　相模原北里店","ユメアンサガミハラキタザトテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区北里２丁目９－１５","",35.537357,139.397331,"042-777-0421","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001587","神奈川県","相模原市中央区","ステーキガスト 相模大野店","ステーキガストサガミオオノテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区鵜野森２丁目２－６","",35.542208,139.430735,"042-765-7472","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001644","神奈川県","相模原市中央区","ジョナサン 淵野辺駅前店","ジョナサンフチノベエキマエテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区鹿沼台２丁目１２－８","",35.567938,139.393780,"042-786-2838","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001658","神奈川県","相模原市中央区","夢庵　津久井湖店","ユメアンツクイコテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区谷ヶ原１丁目１６－３０","",35.591669,139.293609,"042-782-1556","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001707","神奈川県","相模原市中央区","ガスト 橋本駅前店","ガストハシモトエキマエテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区橋本２丁目３－２","京王橋本駅ビル１階",35.594912,139.345090,"042-700-6620","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001788","神奈川県","相模原市中央区","バーミヤン 古淵店","バーミヤンコブチテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区古淵２丁目１０－１","イオン相模原店１階",35.553710,139.417027,"042-730-5093","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000001908","神奈川県","相模原市中央区","ガスト 津久井太井店","ガストツクイオオイテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区太井６４２","",35.585779,139.270569,"042-780-7515","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002148","神奈川県","相模原市中央区","から好し 相模原鵜野森店","カラヨシサガミハラウノモリテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区鵜野森１丁目１５－２６","",35.542847,139.430100,"042-701-6330","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000404520000000002","神奈川県","相模原市中央区","","","⑬ その他の食料・飲料販売業","","","","","","","","","","","","","","","","届出","",""
"014150","fBiz00000301920000002180","神奈川県","相模原市中央区","バーミヤン 相模原千代田店","バーミヤンサガミハラチヨダテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区千代田１丁目６ー４","",35.567915,139.373128,"042-730-5319","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002276","神奈川県","相模原市中央区","ガスト 相模原大沼店","ガストサガミハラオオヌマテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市南区東大沼３丁目３２－１","",35.537775,139.418685,"042-765-7262","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002454","神奈川県","相模原市中央区","バーミヤン 西橋本店","バーミヤンニシハシモトテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市緑区相原２丁目３４－２","",35.598782,139.324429,"042-770-7082","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002537","神奈川県","相模原市中央区","ガスト 上溝店","ガストカミミゾテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区陽光台５丁目１９－１４","",35.549926,139.378361,"042-769-7072","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002730","神奈川県","相模原市中央区","ガスト 相模原清新店","ガストサガミハラセイシンテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区清新２丁目１６－１６","",35.582014,139.362020,"042-769-8655","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000301920000002790","神奈川県","相模原市中央区","むさしの森珈琲 相模原横山店","ムサシノモリコーヒーサガミハラヨコヤマテン","① 飲食店営業","レストラン","神奈川県相模原市中央区横山１丁目７－２８","",35.567993,139.364160,"042-769-7379","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","第05-001-0463号",2023/09/12,2023/09/12,2023/09/12,2029/11/23,"","許可","無し",""
"014150","fBiz00000301920000002790","神奈川県","相模原市中央区","むさしの森珈琲 相模原横山店","ムサシノモリコーヒーサガミハラヨコヤマテン","⑬ その他の食料・飲料販売業","","神奈川県相模原市中央区横山１丁目７－２８","",35.567993,139.364160,"042-769-7379","株式会社すかいらーくレストランツ","2012401030556","東京都武蔵野市西久保１丁目２５番８号","","","","","","","届出","",""
"014150","fBiz00000302610000000050","神奈川県","相模原市中央区","相模大野雲母保育園","サガミオオノキララホイクエン","㉖ 集団給食施設","保育所","神奈川県相模原市南区相模大野七丁目37番10号","",35.529139,139.443264,"","株式会社モード・プランニング・ジャパン","6010001030915","東京都中央区銀座７丁目１６番１２号Ｇ－７ビルディング","","","","","","","届出","",""
"014150","fBiz00000302610000000051","神奈川県","相模原市中央区","相模原古淵雲母保育園","サガミハラコブチキララホイクエン","㉖ 集団給食施設","保育所","神奈川県相模原市南区古淵四丁目2番1号","",35.555304,139.421603,"","株式会社モード・プランニング・ジャパン","6010001030915","東京都中央区銀座７丁目１６番１２号Ｇ－７ビルディング","","","","","","","届出","",""
"014150","fBiz00000302610000000054","神奈川県","相模原市中央区","相模原東林間雲母保育園","サガミハラヒガシリンカンキララホイクエン","㉖ 集団給食施設","保育所","神奈川県相模原市南区上鶴間二丁目7番5号","",35.523329,139.448030,"","株式会社モード・プランニング・ジャパン","6010001030915","東京都中央区銀座７丁目１６番１２号Ｇ－７ビルディング","","","","","","","届出","",""
"014150","fBiz00000308900000000001","神奈川県","相模原市中央区","住宅型有料老人ホーム　田名新宿住宅","ジュウタクガタユウリョウロウジンホーム　タナシンジュクジュウタク","㉖ 集団給食施設","","神奈川県相模原市中央区田名７２９０－１","",35.555258,139.339936,"042-707-2101","合資会社白ゆり","7021003001497","神奈川県相模原市南区相模大野２－１－１６","","","","","","","届出","",""
"014150","fBiz00000308900000000002","神奈川県","相模原市中央区","住宅型有料老人ホーム勢水","　　","㉖ 集団給食施設","","神奈川県相模原市中央区田名２９４９－４","",35.568851,139.335529,"042-713-3372","合資会社白ゆり","7021003001497","神奈川県相模原市南区相模大野２－１－１６","","","","","","","届出","",""
"014150","fBiz00000311150000000001","神奈川県","相模原市中央区","","","① 飲食店営業","","","","","","","","","","03-001-0225",2021/06/04,2021/06/04,2021/06/04,2026/06/03,"","許可","なし",""
"014150","fBiz00000313700000000001","神奈川県","相模原市中央区","ｅａｔｊｏｙ","イートジョイ","① 飲食店営業","","神奈川県相模原市南区下溝４１６９","ギオンスタジアム",35.525231,139.386091,"","兒玉伊佐央","","東京都稲城市百村２１１９－１２－１０１","03-001-0230",2021/06/03,2021/06/03,2021/06/03,2026/06/02,"","許可","なし",""
"014150","fBiz00000314500000000001","神奈川県","相模原市中央区","Ｔ．Ｌｏｕｎｇｅ ","ティー　ラウンジ","① 飲食店営業","","神奈川県相模原市中央区東淵野辺５－２０－１","",35.560716,139.405010,"042-853-6768","細谷久子","","神奈川県相模原市中央区東淵野辺５－２０－１","03-001-0259",2021/06/09,2021/06/09,2021/06/09,2026/07/20,"","許可","なし",""
"014150","fBiz00000316650000000001","神奈川県","相模原市中央区","河本精米店","カワモトセイマイテン","⑧ 米穀類販売業","","神奈川県相模原市中央区淵野辺４－１４－２","",35.570226,139.396309,"042-752-2383","河本修一","","神奈川県相模原市中央区淵野辺４－１４－２１","","","","","","","届出","",""
"014150","fBiz00000318860000000001","神奈川県","相模原市中央区","えがお屋 ","エガオヤ","① 飲食店営業","","神奈川県相模原市中央区千代田７－４－２６","",35.560324,139.378871,"","布施直樹","","神奈川県相模原市中央区千代田７－４－２６","03-001-0235",2021/06/07,2021/06/07,2021/06/07,2026/07/25,"","許可","なし",""
"014150","fBiz00000319150000000001","神奈川県","相模原市中央区","","","① 飲食店営業","","","","","","","","","","03-001-0238",2021/06/07,2021/06/07,2021/06/07,2026/06/06,"","許可","なし",""
"014150","fBiz00000322610000000001","神奈川県","相模原市中央区","政木精米店","マサキセイマイテン ","⑧ 米穀類販売業","","神奈川県相模原市南区下溝１１３３","",35.522708,139.379371,"042-778-1044","政木勲","","神奈川県相模原市南区下溝１１３３","","","","","","","届出","",""
